Time,El_grid,PV_feed,PV_self,E_hp,H_hp,E_boiler,H_boiler
7644,17.187128,0.0,0.71973206,12.03686,36.11058,0.0,0.0
7645,14.929382,0.0,1.4807953,11.790177,35.370532,0.0,0.0
7646,15.284124,0.0,1.1035892,11.477713,34.433138,0.0,0.0
7647,15.996756,0.0,1.1520464,11.148803,33.446408,0.0,0.0
7648,14.783962,0.0,1.250386,10.984348,32.953043,0.0,0.0
7649,13.968476,0.0,1.700753,10.869229,32.607688,0.0,0.0
7650,14.704175,0.0,1.2404095,11.214585,33.643754,0.0,0.0
7651,15.006203,0.0,0.41283641,11.37904,34.137119,0.0,0.0
7652,15.995149,0.0,0.001900283,11.527049,34.581148,0.0,0.0
7653,17.155533,0.0,0.0,12.135533,36.406599,0.0,0.0
7654,17.913305,0.0,0.0,12.053305,36.159916,0.0,0.0
7655,16.760414,0.0,0.0,12.020414,36.061243,0.0,0.0
7656,16.870651,0.0,0.0,12.250651,36.751954,0.0,0.0
7657,16.092879,0.0,0.0,12.332879,36.998637,0.0,0.0
7658,14.397334,0.0,0.0,12.497334,37.492002,0.0,0.0
7659,14.037808,0.0,0.0,12.957808,38.873424,0.0,0.0
7660,14.063827,0.0,0.0,13.253827,39.761481,0.0,0.0
7661,14.36051,0.0,0.0,13.50051,40.501529,0.0,0.0
7662,14.425628,0.0,0.0,13.615628,40.846884,0.0,0.0
7663,14.409846,0.0,0.0,13.549846,40.649538,0.0,0.0
7664,15.240083,0.0,0.0,13.780083,41.340249,0.0,0.0
7665,16.006529,0.0,0.0,13.796529,41.389586,0.0,0.0
7666,17.887245,0.0,0.037530583,14.174775,42.524325,0.0,0.0
7667,16.451365,0.0,0.81094563,13.862311,41.586932,0.0,0.0
7668,13.847716,0.0,2.8105181,12.678234,38.034703,0.0,0.0
7669,11.18096,0.0,4.9203069,11.461267,34.383802,0.0,0.0
7670,6.6887156,0.0,8.3531675,10.671883,32.01565,0.0,0.0
7671,7.8519214,0.0,7.7859332,10.227855,30.683564,0.0,0.0
7672,7.672079,0.0,6.3735481,10.145627,30.436881,0.0,0.0
7673,7.5675185,0.0,5.902753,9.8002716,29.400815,0.0,0.0
7674,10.713313,0.0,3.2243046,9.9976176,29.992853,0.0,0.0
7675,14.036289,0.0,0.69360317,10.819893,32.459678,0.0,0.0
7676,16.303258,0.0,0.0,11.313258,33.939773,0.0,0.0
7677,16.715722,0.0,0.0,11.625722,34.877167,0.0,0.0
7678,17.085296,0.0,0.0,11.905296,35.715888,0.0,0.0
7679,17.099751,0.0,0.0,12.069751,36.209253,0.0,0.0
7680,16.119988,0.0,0.0,12.299988,36.899964,0.0,0.0
7681,16.610699,0.0,0.0,12.990699,38.972097,0.0,0.0
7682,16.385391,0.0,0.0,13.385391,40.156173,0.0,0.0
7683,15.726529,0.0,0.0,13.796529,41.389586,0.0,0.0
7684,15.348993,0.0,0.0,14.108993,42.326979,0.0,0.0
7685,15.650131,0.0,0.0,14.520131,43.560392,0.0,0.0
7686,15.763685,0.0,0.0,14.503685,43.511056,0.0,0.0
7687,15.554775,0.0,0.0,14.174775,42.524325,0.0,0.0
7688,15.350083,0.0,0.0,13.780083,41.340249,0.0,0.0
7689,15.612974,0.0,0.0,13.812974,41.438922,0.0,0.0
7690,15.889189,0.0,0.017102544,13.566292,40.698875,0.0,0.0
7691,16.805009,0.0,0.51592674,13.220936,39.662808,0.0,0.0
7692,17.232292,0.0,2.3639516,12.826244,38.478732,0.0,0.0
7693,10.486622,0.0,5.7626072,10.869229,32.607688,0.0,0.0
7694,7.5206964,0.0,7.2087223,10.359419,31.078256,0.0,0.0
7695,6.9176263,0.0,7.9170527,9.224679,27.674037,0.0,0.0
7696,8.3459027,0.0,5.1521414,9.7180441,29.154132,0.0,0.0
7697,10.145006,0.0,3.3288202,9.7838261,29.351478,0.0,0.0
7698,11.920177,0.0,1.9007577,9.7509351,29.252805,0.0,0.0
7699,15.699078,0.0,0.36010357,10.129182,30.387545,0.0,0.0
7700,17.39533,0.0,0.005225777,10.770556,32.311669,0.0,0.0
7701,18.163021,0.0,0.0,11.083021,33.249062,0.0,0.0
7702,17.287713,0.0,0.0,11.477713,34.433138,0.0,0.0
7703,16.765059,0.0,0.0,11.675059,35.025177,0.0,0.0
7704,16.415059,0.0,0.0,11.675059,35.025177,0.0,0.0
7705,16.271741,0.0,0.0,11.921741,35.765224,0.0,0.0
7706,15.182642,0.0,0.0,12.102642,36.307926,0.0,0.0
7707,14.154869,0.0,0.0,12.184869,36.554608,0.0,0.0
7708,13.664869,0.0,0.0,12.184869,36.554608,0.0,0.0
7709,13.530651,0.0,0.0,12.250651,36.751954,0.0,0.0
7710,13.69577,0.0,0.0,12.36577,37.09731,0.0,0.0
7711,14.091125,0.0,0.0,12.711125,38.133376,0.0,0.0
7712,14.040225,0.0,0.0,12.530225,37.590675,0.0,0.0
7713,14.163116,0.0,0.0,12.563116,37.689348,0.0,0.0
7714,14.932369,0.0,0.015202261,12.727571,38.182713,0.0,0.0
7715,16.408548,0.0,0.36390413,12.612452,37.837357,0.0,0.0
7716,19.174728,0.0,0.7919428,12.54667,37.640011,0.0,0.0
7717,16.981726,0.0,1.7686881,12.020414,36.061243,0.0,0.0
7718,15.670574,0.0,2.131167,11.921741,35.765224,0.0,0.0
7719,13.177571,0.0,3.3663507,11.263921,33.791764,0.0,0.0
7720,14.203734,0.0,2.1572959,11.23103,33.693091,0.0,0.0
7721,12.942793,0.0,2.1544455,11.017239,33.051716,0.0,0.0
7722,13.51368,0.0,1.7444595,11.198139,33.594418,0.0,0.0
7723,15.697739,0.0,0.60286468,11.510604,34.531811,0.0,0.0
7724,17.434869,0.0,0.0,12.184869,36.554608,0.0,0.0
7725,18.948898,0.0,0.0,12.628898,37.886694,0.0,0.0
7726,17.889135,0.0,0.0,12.859135,38.577405,0.0,0.0
7727,17.769609,0.0,0.0,13.319609,39.958827,0.0,0.0
7728,17.374491,0.0,0.0,13.204491,39.613472,0.0,0.0
7729,16.570273,0.0,0.0,13.270273,39.810818,0.0,0.0
7730,15.679183,0.0,0.0,13.599183,40.797548,0.0,0.0
7731,15.020984,0.0,0.0,13.960984,41.882951,0.0,0.0
7732,14.677192,0.0,0.0,13.747192,41.241576,0.0,0.0
7733,14.757429,0.0,0.0,13.977429,41.932287,0.0,0.0
7734,14.844965,0.0,0.0,13.664965,40.994894,0.0,0.0
7735,14.950083,0.0,0.0,13.780083,41.340249,0.0,0.0
7736,14.929183,0.0,0.0,13.599183,40.797548,0.0,0.0
7737,15.574064,0.0,0.0,13.484064,40.452192,0.0,0.0
7738,16.635323,0.0,0.02850424,13.253827,39.761481,0.0,0.0
7739,16.613066,0.0,0.39715908,12.530225,37.590675,0.0,0.0
7740,15.479782,0.0,1.0366042,11.576386,34.729158,0.0,0.0
7741,13.141867,0.0,4.1055607,10.507428,31.522285,0.0,0.0
7742,11.743405,0.0,2.4532649,9.0766695,27.230009,0.0,0.0
7743,11.931655,0.0,2.1150146,9.0766695,27.230009,0.0,0.0
7744,14.037972,0.0,1.2180812,9.8660536,29.598161,0.0,0.0
7745,13.765111,0.0,1.324497,9.8496081,29.548824,0.0,0.0
7746,13.009907,0.0,0.88505665,10.194964,30.584891,0.0,0.0
7747,15.116135,0.0,0.22328321,10.359419,31.078256,0.0,0.0
7748,16.455201,0.0,0.0,10.425201,31.275602,0.0,0.0
7749,15.566528,0.0,0.0,10.326528,30.979583,0.0,0.0
7750,15.23212,0.0,0.0,10.90212,32.706361,0.0,0.0
7751,15.713021,0.0,0.0,11.083021,33.249062,0.0,0.0
7752,15.314585,0.0,0.0,11.214585,33.643754,0.0,0.0
7753,14.236575,0.0,0.0,11.066575,33.199726,0.0,0.0
7754,14.006575,0.0,0.0,11.066575,33.199726,0.0,0.0
7755,12.68212,0.0,0.0,10.90212,32.706361,0.0,0.0
7756,12.578803,0.0,0.0,11.148803,33.446408,0.0,0.0
7757,12.850177,0.0,0.0,11.790177,35.370532,0.0,0.0
7758,12.978187,0.0,0.0,11.938187,35.814561,0.0,0.0
7759,12.481931,0.0,0.0,11.411931,34.235792,0.0,0.0
7760,13.134158,0.0,0.0,11.494158,34.482475,0.0,0.0
7761,14.130841,0.0,0.0,11.740841,35.222523,0.0,0.0
7762,13.817516,0.0,0.002850424,11.280367,33.8411,0.0,0.0
7763,14.677194,0.0,0.11781753,10.935011,32.805034,0.0,0.0
7764,13.775432,0.0,0.51735196,10.852784,32.558351,0.0,0.0
7765,14.881599,0.0,1.1482458,10.079845,30.239535,0.0,0.0
7766,10.333705,0.0,3.7929642,9.0766695,27.230009,0.0,0.0
7767,8.9177976,0.0,4.3008147,8.1886123,24.565837,0.0,0.0
7768,7.6059594,0.0,4.7321789,7.7281383,23.184415,0.0,0.0
7769,10.080814,0.0,2.030452,7.9912663,23.973799,0.0,0.0
7770,12.316359,0.0,1.2385092,8.7148684,26.144605,0.0,0.0
7771,13.33895,0.0,0.27506592,9.2740155,27.822047,0.0,0.0
7772,14.45449,0.0,0.0,9.7344896,29.203469,0.0,0.0
7773,13.727144,0.0,0.0,9.5371435,28.611431,0.0,0.0
7774,14.487144,0.0,0.0,9.5371435,28.611431,0.0,0.0
7775,14.086195,0.0,0.0,8.6161954,25.848586,0.0,0.0
7776,13.45174,0.0,0.0,8.4517404,25.355221,0.0,0.0
7777,13.34757,0.0,0.0,9.25757,27.77271,0.0,0.0
7778,11.661362,0.0,0.0,9.4713615,28.414085,0.0,0.0
7779,10.684253,0.0,0.0,9.5042525,28.512758,0.0,0.0
7780,10.071362,0.0,0.0,9.4713615,28.414085,0.0,0.0
7781,10.065817,0.0,0.0,9.6358166,28.90745,0.0,0.0
7782,10.200698,0.0,0.0,9.520698,28.562094,0.0,0.0
7783,10.196243,0.0,0.0,9.356243,28.068729,0.0,0.0
7784,10.423352,0.0,0.0,9.323352,27.970056,0.0,0.0
7785,10.804679,0.0,0.0,9.224679,27.674037,0.0,0.0
7786,11.839543,0.0,0.00712606,9.0766695,27.230009,0.0,0.0
7787,13.652567,0.0,0.22898406,8.961551,26.884653,0.0,0.0
7788,11.940587,0.0,1.1553719,8.3859584,25.157875,0.0,0.0
7789,11.289794,0.0,1.9221359,7.9419298,23.82579,0.0,0.0
7790,11.908033,0.0,2.2418585,7.3498918,22.049675,0.0,0.0
7791,11.400948,0.0,2.4100335,7.0209818,21.062945,0.0,0.0
7792,7.9059343,0.0,3.5345258,5.8204601,17.46138,0.0,0.0
7793,8.6610844,0.0,1.7786646,5.129749,15.389247,0.0,0.0
7794,9.5599476,0.0,0.74871137,5.458659,16.375977,0.0,0.0
7795,11.944699,0.0,0.18907812,5.5737775,16.721333,0.0,0.0
7796,14.088707,0.0,0.0,6.1987066,18.59612,0.0,0.0
7797,11.343588,0.0,0.0,6.0835881,18.250764,0.0,0.0
7798,10.88155,0.0,0.0,5.49155,16.47465,0.0,0.0
7799,10.26046,0.0,0.0,5.8204601,17.46138,0.0,0.0
7800,9.5264791,0.0,0.0,6.1164791,18.349437,0.0,0.0
7801,9.1797966,0.0,0.0,5.8697966,17.60939,0.0,0.0
7802,8.5429246,0.0,0.0,6.1329246,18.398774,0.0,0.0
7803,7.2078061,0.0,0.0,6.0178061,18.053418,0.0,0.0
7804,7.0938252,0.0,0.0,6.3138252,18.941476,0.0,0.0
7805,6.8515976,0.0,0.0,6.2315976,18.694793,0.0,0.0
7806,5.908422,0.0,0.0,5.228422,15.685266,0.0,0.0
7807,6.1148675,0.0,0.0,5.2448675,15.734603,0.0,0.0
7808,7.5169532,0.0,0.0,6.5769532,19.73086,0.0,0.0
7809,8.7816453,0.0,0.0,6.9716453,20.914936,0.0,0.0
7810,9.082022,0.0,0.000950141,6.8729722,20.618917,0.0,0.0
7811,11.226441,0.0,0.1943039,6.7907447,20.372234,0.0,0.0
7812,11.502318,0.0,0.7287584,5.031076,15.093228,0.0,0.0
7813,8.5544765,0.0,1.3910069,4.4554834,13.36645,0.0,0.0
7814,7.3274671,0.0,2.2404333,4.0279003,12.083701,0.0,0.0
7815,8.4129803,0.0,2.3131191,3.6660993,10.998298,0.0,0.0
7816,5.9274834,0.0,2.7088529,3.8963363,11.689009,0.0,0.0
7817,8.8867619,0.0,1.4461151,5.392877,16.178631,0.0,0.0
7818,8.9104362,0.0,0.62376779,5.294204,15.882612,0.0,0.0
7819,8.3863391,0.0,0.17720136,5.3435405,16.030622,0.0,0.0
7820,10.750223,0.0,0.0,5.590223,16.770669,0.0,0.0
7821,10.996242,0.0,0.0,5.8862421,17.658726,0.0,0.0
7822,11.493588,0.0,0.0,6.0835881,18.250764,0.0,0.0
7823,11.075152,0.0,0.0,6.2151521,18.645456,0.0,0.0
7824,11.310271,0.0,0.0,6.3302707,18.990812,0.0,0.0
7825,10.044489,0.0,0.0,6.2644886,18.793466,0.0,0.0
7826,9.3782802,0.0,0.0,6.4782802,19.434841,0.0,0.0
7827,8.2920717,0.0,0.0,6.6920717,20.076215,0.0,0.0
7828,7.6533987,0.0,0.0,6.5933987,19.780196,0.0,0.0
7829,7.3327352,0.0,0.0,6.6427352,19.928206,0.0,0.0
7830,7.5456262,0.0,0.0,6.6756262,20.026879,0.0,0.0
7831,7.4640622,0.0,0.0,6.5440622,19.632187,0.0,0.0
7832,7.5060527,0.0,0.0,6.3960527,19.188158,0.0,0.0
7833,8.0896072,0.0,0.0,6.3796072,19.138822,0.0,0.0
7834,10.631835,0.0,0.0,6.4618347,19.385504,0.0,0.0
7835,10.085537,0.0,0.076961448,6.4124982,19.237495,0.0,0.0
7836,11.322072,0.0,0.23753533,6.3796072,19.138822,0.0,0.0
7837,11.81569,0.0,0.40903584,6.4947257,19.484177,0.0,0.0
7838,11.302824,0.0,0.63611962,6.4289437,19.286831,0.0,0.0
7839,11.578701,0.0,0.35867835,6.2973797,18.892139,0.0,0.0
7840,10.038115,0.0,1.4945723,5.9026876,17.708063,0.0,0.0
7841,9.0480851,0.0,0.85370199,5.7217871,17.165361,0.0,0.0
7842,8.2247092,0.0,0.40285993,5.7875691,17.362707,0.0,0.0
7843,9.5386471,0.0,0.10404048,5.9026876,17.708063,0.0,0.0
7844,12.290697,0.0,0.0,6.0506971,18.152091,0.0,0.0
7845,10.80738,0.0,0.0,6.2973797,18.892139,0.0,0.0
7846,10.903162,0.0,0.0,6.3631617,19.089485,0.0,0.0
7847,11.365626,0.0,0.0,6.6756262,20.026879,0.0,0.0
7848,10.806527,0.0,0.0,6.8565267,20.56958,0.0,0.0
7849,10.660318,0.0,0.0,7.0703183,21.210955,0.0,0.0
7850,9.4943468,0.0,0.0,7.5143468,22.54304,0.0,0.0
7851,8.5394653,0.0,0.0,7.6294653,22.888396,0.0,0.0
7852,8.3581383,0.0,0.0,7.7281383,23.184415,0.0,0.0
7853,8.6670483,0.0,0.0,8.0570483,24.171145,0.0,0.0
7854,10.183968,0.0,0.0,8.5339679,25.601904,0.0,0.0
7855,10.837759,0.0,0.0,8.7477594,26.243278,0.0,0.0
7856,11.179987,0.0,0.0,8.8299869,26.489961,0.0,0.0
7857,11.761551,0.0,0.0,8.961551,26.884653,0.0,0.0
7858,12.247333,0.0,0.0,9.027333,27.081999,0.0,0.0
7859,12.922282,0.0,0.050832561,9.093115,27.279345,0.0,0.0
7860,15.323493,0.0,0.37673104,9.060224,27.180672,0.0,0.0
7861,13.897909,0.0,0.98719685,8.9451055,26.835317,0.0,0.0
7862,13.851969,0.0,1.3895817,8.961551,26.884653,0.0,0.0
7863,14.740141,0.0,0.78719209,9.027333,27.081999,0.0,0.0
7864,14.019191,0.0,0.70880544,8.9779965,26.93399,0.0,0.0
7865,14.546553,0.0,0.40523528,9.191788,27.575364,0.0,0.0
7866,15.557882,0.0,0.22613364,9.2740155,27.822047,0.0,0.0
7867,14.894176,0.0,0.11116654,9.1753425,27.526028,0.0,0.0
7868,15.332452,0.0,0.0,9.1424515,27.427355,0.0,0.0
7869,16.543779,0.0,0.0,9.0437785,27.131336,0.0,0.0
7870,15.31667,0.0,0.0,9.0766695,27.230009,0.0,0.0
7871,14.322452,0.0,0.0,9.1424515,27.427355,0.0,0.0
7872,14.460698,0.0,0.0,9.520698,28.562094,0.0,0.0
7873,14.27449,0.0,0.0,9.7344896,29.203469,0.0,0.0
7874,13.463163,0.0,0.0,9.8331626,29.499488,0.0,0.0
7875,12.461362,0.0,0.0,9.4713615,28.414085,0.0,0.0
7876,11.964253,0.0,0.0,9.5042525,28.512758,0.0,0.0
7877,11.92449,0.0,0.0,9.7344896,29.203469,0.0,0.0
7878,11.502025,0.0,0.0,9.422025,28.266075,0.0,0.0
7879,11.405343,0.0,0.0,9.1753425,27.526028,0.0,0.0
7880,11.606907,0.0,0.0,9.3069065,27.92072,0.0,0.0
7881,11.772689,0.0,0.0,9.3726885,28.118066,0.0,0.0
7882,12.157997,0.0,0.0,8.9779965,26.93399,0.0,0.0
7883,12.180667,0.0,0.072210741,8.8628779,26.588634,0.0,0.0
7884,14.52014,0.0,0.3320744,8.9122144,26.736643,0.0,0.0
7885,13.344842,0.0,0.94159006,8.8464324,26.539297,0.0,0.0
7886,13.397031,0.0,1.0765101,8.8135414,26.440624,0.0,0.0
7887,12.453695,0.0,1.5002732,8.5339679,25.601904,0.0,0.0
7888,11.84524,0.0,1.6071641,8.4024039,25.207212,0.0,0.0
7889,12.606227,0.0,1.1748498,8.5010769,25.503231,0.0,0.0
7890,13.370383,0.0,0.13159458,8.6819774,26.045932,0.0,0.0
7891,16.26808,0.0,0.06413454,8.9122144,26.736643,0.0,0.0
7892,16.654442,0.0,0.0,8.994442,26.983326,0.0,0.0
7893,16.839561,0.0,0.0,9.1095605,27.328682,0.0,0.0
7894,15.785769,0.0,0.0,8.8957689,26.687307,0.0,0.0
7895,15.787096,0.0,0.0,8.7970959,26.391288,0.0,0.0
7896,15.455769,0.0,0.0,8.8957689,26.687307,0.0,0.0
7897,14.333541,0.0,0.0,8.8135414,26.440624,0.0,0.0
7898,12.751551,0.0,0.0,8.961551,26.884653,0.0,0.0
7899,11.886006,0.0,0.0,9.126006,27.378018,0.0,0.0
7900,11.581125,0.0,0.0,9.2411245,27.723374,0.0,0.0
7901,11.163115,0.0,0.0,9.093115,27.279345,0.0,0.0
7902,11.423779,0.0,0.0,9.0437785,27.131336,0.0,0.0
7903,11.317997,0.0,0.0,8.9779965,26.93399,0.0,0.0
7904,12.203115,0.0,0.0,9.093115,27.279345,0.0,0.0
7905,13.599561,0.0,0.0,9.1095605,27.328682,0.0,0.0
7906,14.615178,0.0,0.009501413,9.224679,27.674037,0.0,0.0
7907,14.669427,0.0,0.33302454,9.1424515,27.427355,0.0,0.0
7908,13.448512,0.0,0.93303879,8.961551,26.884653,0.0,0.0
7909,12.434362,0.0,1.6176156,8.6819774,26.045932,0.0,0.0
7910,11.467544,0.0,2.5848595,8.4024039,25.207212,0.0,0.0
7911,8.5688641,0.0,5.2215017,7.8103658,23.431098,0.0,0.0
7912,9.9863454,0.0,2.7886648,7.4650103,22.395031,0.0,0.0
7913,10.428866,0.0,1.8741538,7.6130198,22.83906,0.0,0.0
7914,11.966126,0.0,1.1377942,7.7939203,23.381761,0.0,0.0
7915,11.969492,0.0,0.28599254,7.9254843,23.776453,0.0,0.0
7916,15.280176,0.0,0.0,8.3201764,24.960529,0.0,0.0
7917,13.591077,0.0,0.0,8.5010769,25.503231,0.0,0.0
7918,13.946195,0.0,0.0,8.6161954,25.848586,0.0,0.0
7919,13.94065,0.0,0.0,8.7806504,26.341951,0.0,0.0
7920,13.923541,0.0,0.0,8.8135414,26.440624,0.0,0.0
7921,13.506432,0.0,0.0,8.8464324,26.539297,0.0,0.0
7922,12.085106,0.0,0.0,8.9451055,26.835317,0.0,0.0
7923,11.097997,0.0,0.0,8.9779965,26.93399,0.0,0.0
7924,10.819561,0.0,0.0,9.1095605,27.328682,0.0,0.0
7925,11.148234,0.0,0.0,9.2082335,27.624701,0.0,0.0
7926,11.309798,0.0,0.0,9.3397975,28.019393,0.0,0.0
7927,11.516243,0.0,0.0,9.356243,28.068729,0.0,0.0
7928,12.150272,0.0,0.0,9.8002716,29.400815,0.0,0.0
7929,13.128281,0.0,0.0,9.9482811,29.844843,0.0,0.0
7930,13.987945,0.0,0.001900283,10.079845,30.239535,0.0,0.0
7931,14.329385,0.0,0.17245065,9.9318356,29.795507,0.0,0.0
7932,14.25993,0.0,0.67745077,9.7673806,29.302142,0.0,0.0
7933,10.827019,0.0,2.5867598,9.0437785,27.131336,0.0,0.0
7934,5.0709436,0.0,7.1645407,7.9254843,23.776453,0.0,0.0
7935,8.2097777,0.0,4.800114,7.3498918,22.049675,0.0,0.0
7936,9.2538473,0.0,3.3373714,7.2512188,21.753656,0.0,0.0
7937,7.3904657,0.0,5.5027435,7.1032093,21.309628,0.0,0.0
7938,11.957286,0.0,1.0095252,7.8268113,23.480434,0.0,0.0
7939,12.408736,0.0,0.5425307,7.9912663,23.973799,0.0,0.0
7940,15.605769,0.0,0.0,8.8957689,26.687307,0.0,0.0
7941,15.656054,0.0,0.0,9.8660536,29.598161,0.0,0.0
7942,16.405438,0.0,0.0,10.655438,31.966313,0.0,0.0
7943,16.928803,0.0,0.0,11.148803,33.446408,0.0,0.0
7944,16.853258,0.0,0.0,11.313258,33.939773,0.0,0.0
7945,16.046149,0.0,0.0,11.346149,34.038446,0.0,0.0
7946,14.463874,0.0,0.0,10.523874,31.571621,0.0,0.0
7947,13.755248,0.0,0.0,11.165248,33.495745,0.0,0.0
7948,13.936386,0.0,0.0,11.576386,34.729158,0.0,0.0
7949,14.449324,0.0,0.0,12.349324,37.047973,0.0,0.0
7950,14.986907,0.0,0.0,12.776907,38.330722,0.0,0.0
7951,15.084917,0.0,0.0,12.924917,38.774751,0.0,0.0
7952,15.357808,0.0,0.0,12.957808,38.873424,0.0,0.0
7953,16.342263,0.0,0.0,13.122263,39.366789,0.0,0.0
7954,17.532017,0.0,0.003800565,13.105818,39.317453,0.0,0.0
7955,18.00483,0.0,0.59098791,13.105818,39.317453,0.0,0.0
7956,13.415657,0.0,2.8789282,11.214585,33.643754,0.0,0.0
7957,11.367171,0.0,4.84002,10.277191,30.831574,0.0,0.0
7958,10.049168,0.0,6.0253213,9.7344896,29.203469,0.0,0.0
7959,8.4095396,0.0,6.3255659,8.9451055,26.835317,0.0,0.0
7960,7.5223176,0.0,5.6994228,8.4517404,25.355221,0.0,0.0
7961,8.3869377,0.0,4.3036652,8.0406028,24.121809,0.0,0.0
7962,10.942147,0.0,2.265612,8.7477594,26.243278,0.0,0.0
7963,16.524463,0.0,0.38765766,10.90212,32.706361,0.0,0.0
7964,20.390604,0.0,0.0,11.510604,34.531811,0.0,0.0
7965,19.297286,0.0,0.0,11.757286,35.271859,0.0,0.0
7966,17.571078,0.0,0.0,11.971078,35.913234,0.0,0.0
7967,17.767523,0.0,0.0,11.987523,35.96257,0.0,0.0
7968,18.01667,0.0,0.0,12.54667,37.640011,0.0,0.0
7969,17.02667,0.0,0.0,12.54667,37.640011,0.0,0.0
7970,17.0416,0.0,0.0,13.1716,39.514799,0.0,0.0
7971,15.534917,0.0,0.0,12.924917,38.774751,0.0,0.0
7972,15.500036,0.0,0.0,13.040036,39.120107,0.0,0.0
7973,15.428709,0.0,0.0,13.138709,39.416126,0.0,0.0
7974,15.300699,0.0,0.0,12.990699,38.972097,0.0,0.0
7975,16.098519,0.0,0.0,13.648519,40.945557,0.0,0.0
7976,15.897382,0.0,0.0,13.237382,39.712145,0.0,0.0
7977,16.494491,0.0,0.0,13.204491,39.613472,0.0,0.0
7978,17.911927,0.0,0.001900283,13.253827,39.761481,0.0,0.0
7979,18.271875,0.0,0.4194874,12.941363,38.824088,0.0,0.0
7980,19.655677,0.0,0.94966626,12.645343,37.93603,0.0,0.0
7981,17.817618,0.0,1.5050239,12.102642,36.307926,0.0,0.0
7982,15.191538,0.0,2.857075,11.658613,34.97584,0.0,0.0
7983,15.708509,0.0,3.5483028,11.296812,33.890437,0.0,0.0
7984,14.834045,0.0,2.4038576,10.967902,32.903707,0.0,0.0
7985,13.683083,0.0,2.6076629,10.260746,30.782237,0.0,0.0
7986,12.837911,0.0,1.7981425,9.8660536,29.598161,0.0,0.0
7987,15.359369,0.0,0.15914867,10.178518,30.535554,0.0,0.0
7988,15.255627,0.0,0.0,10.145627,30.436881,0.0,0.0
7989,16.849419,0.0,0.0,10.359419,31.078256,0.0,0.0
7990,15.954964,0.0,0.0,10.194964,30.584891,0.0,0.0
7991,13.824631,0.0,0.0,8.4846314,25.453894,0.0,0.0
7992,14.221977,0.0,0.0,8.6819774,26.045932,0.0,0.0
7993,13.09065,0.0,0.0,8.7806504,26.341951,0.0,0.0
7994,11.255911,0.0,0.0,7.6459108,22.937733,0.0,0.0
7995,9.5132093,0.0,0.0,7.1032093,21.309628,0.0,0.0
7996,9.0774273,0.0,0.0,7.0374273,21.112282,0.0,0.0
7997,9.1745363,0.0,0.0,7.0045363,21.013609,0.0,0.0
7998,9.3474273,0.0,0.0,7.0374273,21.112282,0.0,0.0
7999,9.6570008,0.0,0.0,7.3170008,21.951002,0.0,0.0
8000,10.039228,0.0,0.0,7.3992283,22.197685,0.0,0.0
8001,10.646574,0.0,0.0,7.5965743,22.789723,0.0,0.0
8002,12.485674,0.0,0.0,7.4156738,22.247021,0.0,0.0
8003,12.645734,0.0,0.054158056,7.3498918,22.049675,0.0,0.0
8004,12.621627,0.0,0.40381007,7.1854368,21.55631,0.0,0.0
8005,11.45281,0.0,1.4537162,6.8565267,20.56958,0.0,0.0
8006,11.020383,0.0,2.0323523,6.6427352,19.928206,0.0,0.0
8007,11.15201,0.0,1.9862705,6.4782802,19.434841,0.0,0.0
8008,10.020609,0.0,2.6903252,6.2809342,18.842803,0.0,0.0
8009,9.038313,0.0,3.0357016,5.8040146,17.412044,0.0,0.0
8010,11.08754,0.0,1.04183,6.1493701,18.44811,0.0,0.0
8011,12.178073,0.0,0.10641583,6.2644886,18.793466,0.0,0.0
8012,14.56738,0.0,0.0,6.2973797,18.892139,0.0,0.0
8013,13.543825,0.0,0.0,6.3138252,18.941476,0.0,0.0
8014,12.649607,0.0,0.0,6.3796072,19.138822,0.0,0.0
8015,11.914062,0.0,0.0,6.5440622,19.632187,0.0,0.0
8016,11.904299,0.0,0.0,6.7742992,20.322898,0.0,0.0
8017,11.613636,0.0,0.0,6.8236357,20.470907,0.0,0.0
8018,10.755863,0.0,0.0,6.9058632,20.71759,0.0,0.0
8019,10.602119,0.0,0.0,7.4321193,22.296358,0.0,0.0
8020,9.2400812,0.0,0.0,6.8400812,20.520244,0.0,0.0
8021,9.2003183,0.0,0.0,7.0703183,21.210955,0.0,0.0
8022,8.7933987,0.0,0.0,6.5933987,19.780196,0.0,0.0
8023,8.6096072,0.0,0.0,6.3796072,19.138822,0.0,0.0
8024,8.2149151,0.0,0.0,5.9849151,17.954745,0.0,0.0
8025,8.2440146,0.0,0.0,5.8040146,17.412044,0.0,0.0
8026,8.7843418,0.0,0.001900283,5.8862421,17.658726,0.0,0.0
8027,10.454814,0.0,0.25986366,5.7546781,17.264034,0.0,0.0
8028,9.3583307,0.0,0.55298226,5.261313,15.783939,0.0,0.0
8029,10.688464,0.0,0.37863132,5.327095,15.981285,0.0,0.0
8030,10.635467,0.0,0.6803012,5.425768,16.277304,0.0,0.0
8031,11.535581,0.0,0.59288819,5.9684696,17.905409,0.0,0.0
8032,10.975153,0.0,0.77198983,6.0671426,18.201428,0.0,0.0
8033,12.605209,0.0,0.62946863,5.7546781,17.264034,0.0,0.0
8034,11.455256,0.0,0.1149671,5.590223,16.770669,0.0,0.0
8035,13.674445,0.0,0.038005653,5.6724506,17.017352,0.0,0.0
8036,14.227569,0.0,0.0,5.7875691,17.362707,0.0,0.0
